Sequential_Binary_Multiplier	Multiplicand	-	-	pi	\Multiplicand
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$531	sky130_fd_sc_hd__nand2_1	Y	out	$abc$495$new_n92_
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$532	sky130_fd_sc_hd__nor2_1	A	in	\Product [3]
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$532	sky130_fd_sc_hd__nor2_1	B	in	$abc$495$new_n80_
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$532	sky130_fd_sc_hd__nor2_1	Y	out	$abc$495$new_n93_
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$533	sky130_fd_sc_hd__a31oi_1	A1	in	$abc$495$new_n80_
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$533	sky130_fd_sc_hd__a31oi_1	A2	in	$abc$495$new_n91_
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$533	sky130_fd_sc_hd__a31oi_1	A3	in	$abc$495$new_n92_
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$533	sky130_fd_sc_hd__a31oi_1	B1	in	$abc$495$new_n93_
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$533	sky130_fd_sc_hd__a31oi_1	Y	out	$0\Q[4:0] [2]
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$534	sky130_fd_sc_hd__nand2_1	A	in	\Multiplier [3]
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$534	sky130_fd_sc_hd__nand2_1	B	in	\Ready
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$534	sky130_fd_sc_hd__nand2_1	Y	out	$abc$495$new_n95_
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$535	sky130_fd_sc_hd__nand2_1	A	in	\Product [3]
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$535	sky130_fd_sc_hd__nand2_1	B	in	$abc$495$new_n57_
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$535	sky130_fd_sc_hd__nand2_1	Y	out	$abc$495$new_n96_
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$536	sky130_fd_sc_hd__nor2_1	A	in	\Product [4]
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$536	sky130_fd_sc_hd__nor2_1	B	in	$abc$495$new_n80_
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$536	sky130_fd_sc_hd__nor2_1	Y	out	$abc$495$new_n97_
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$537	sky130_fd_sc_hd__a31oi_1	A1	in	$abc$495$new_n80_
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$537	sky130_fd_sc_hd__a31oi_1	A2	in	$abc$495$new_n95_
Sequential_Binary_Multiplier	$abc$495$auto$blifparse.cc:371:parse_blif$537	sky130_fd_sc_hd__a31oi_1	A3	in	$abc$495$new_n96_
